"Sensitivity Excess Phase - dB SPL/watt (8 ohms, @0.50 meters) (High)"
      "Hz"  "Mag (dB)"       "deg"
 57.861328,      86.657,    140.5486
 58.227539,      86.835,    140.6011
  58.59375,      87.053,    140.2814
 58.959961,      87.246,    139.6758
 59.326172,      87.408,    139.2466
 59.692383,      87.618,    139.3259
 60.058594,       87.98,    139.6395
 60.424805,      88.517,    139.3409
 60.791016,      89.128,    137.6141
 61.157227,      89.666,    134.2532
 61.523438,      90.024,    129.7245
 61.889648,      90.166,    124.8516
 62.255859,      90.125,    120.4381
  62.62207,      89.984,    116.9708
 62.988281,      89.844,    114.4578
 63.354492,      89.778,    112.4825
 63.720703,      89.794,    110.4896
 64.086914,      89.838,    108.1244
 64.453125,      89.843,    105.3905
 64.819336,      89.763,    102.5824
 65.185547,      89.591,    100.1053
 65.551758,      89.353,     98.2981
 65.917969,      89.099,     97.3092
  66.28418,      88.884,     97.0496
 66.650391,      88.743,     97.2474
 67.016602,      88.676,      97.597
 67.382812,      88.657,     97.9167
 67.749023,      88.658,     98.2061
 68.115234,       88.67,     98.5627
 68.481445,      88.707,     99.0236
 68.847656,      88.786,     99.4655
 69.213867,      88.895,     99.6663
 69.580078,      88.999,     99.4929
 69.946289,      89.052,     99.0553
   70.3125,      89.038,     98.6868
 70.678711,      88.984,     98.7407
 71.044922,      88.958,      99.327
 71.411133,      89.023,    100.1782
 71.777344,      89.193,    100.7921
 72.143555,      89.415,    100.7723
 72.509766,      89.619,    100.0846
 72.875977,      89.758,     99.0378
 73.242188,      89.842,      98.047
 73.608398,      89.915,     97.3591
 73.974609,      90.032,     96.9125
  74.34082,      90.216,     96.4137
 74.707031,      90.443,     95.5707
 75.073242,      90.665,     94.3008
 75.439453,      90.846,     92.7711
 75.805664,      90.978,     91.2791
 76.171875,      91.085,     90.0773
 76.538086,      91.206,     89.2487
 76.904297,      91.376,     88.6887
 77.270508,      91.605,     88.1864
 77.636719,      91.884,     87.5413
  78.00293,      92.188,     86.6388
 78.369141,      92.496,     85.4558
 78.735352,      92.793,     84.0211
 79.101562,       93.07,     82.3746
 79.467773,      93.321,      80.549
 79.833984,       93.54,     78.5732
 80.200195,      93.721,     76.4827
 80.566406,      93.861,     74.3252
 80.932617,      93.958,     72.1566
 81.298828,      94.013,     70.0347
 81.665039,      94.029,     68.0127
  82.03125,      94.011,     66.1365
 82.397461,      93.966,     64.4445
 82.763672,      93.902,     62.9639
 83.129883,      93.829,     61.7057
 83.496094,      93.758,     60.6581
 83.862305,      93.698,     59.7878
 84.228516,      93.656,     59.0485
 84.594727,      93.636,     58.3954
 84.960938,      93.639,      57.796
 85.327148,      93.669,     57.2225
 85.693359,       93.73,     56.6333
  86.05957,      93.823,     55.9552
 86.425781,      93.946,     55.0897
 86.791992,      94.081,     53.9491
 87.158203,      94.207,     52.5092
 87.524414,      94.301,     50.8427
 87.890625,       94.35,     49.1086
 88.256836,      94.359,     47.4955
 88.623047,      94.349,     46.1379
 88.989258,      94.347,     45.0544
 89.355469,      94.376,     44.1407
  89.72168,      94.442,     43.2286
 90.087891,      94.533,     42.1775
 90.454102,       94.63,     40.9359
 90.820312,      94.717,     39.5432
 91.186523,      94.789,     38.0747
 91.552734,      94.852,     36.5811
 91.918945,      94.912,     35.0558
 92.285156,      94.971,     33.4496
 92.651367,      95.024,      31.712
 93.017578,      95.059,     29.8297
 93.383789,      95.068,     27.8385
     93.75,      95.043,      25.809
 94.116211,      94.986,     23.8219
 94.482422,        94.9,     21.9445
 94.848633,      94.795,     20.2151
 95.214844,      94.679,     18.6401
 95.581055,      94.558,     17.1996
 95.947266,      94.431,     15.8694
 96.313477,      94.293,     14.6545
 96.679688,      94.139,     13.6149
 97.045898,      93.968,     12.8606
 97.412109,      93.792,     12.5044
  97.77832,      93.639,     12.5903
 98.144531,      93.536,     13.0427
 98.510742,      93.503,     13.6837
 98.876953,      93.537,     14.3185
 99.243164,      93.619,     14.8304
